,Customer_ID,total_spending,order_frequency,Region,Alcoholic Beverages_pct,Juices_pct,Soft Drinks_pct,Water_pct,discount_sensitivity,Customer_Type_B2C,Cluster
1488,CUS3751,283902.47,334.0,Rheinland-Pfalz,0.784079476,0.103398185,0.075628085,0.036894255,0.083612205,False,0
1489,CUS3755,249860.17,301.0,Schleswig-Holstein,0.75007181,0.130996989,0.07501952,0.043911681,0.083494624,False,0
1490,CUS3760,306653.72,296.0,Brandenburg,0.811821784,0.092204164,0.06129686,0.034677192,0.084883721,False,3
1491,CUS3749,39225.07,293.0,Baden-Württemberg,0.775124939,0.117504443,0.063059161,0.044311457,0.0,True,1
1492,CUS375,35109.55,276.0,Sachsen,0.745864587,0.13451924,0.075377497,0.044238676,0.0,True,1
1493,CUS3753,46235.43,291.0,Berlin,0.791843398,0.105513672,0.065709133,0.036933797,0.0,True,1
1494,CUS3754,43445.28,300.0,Thüringen,0.800815647,0.09659047,0.060662746,0.041931137,0.0,True,1
1495,CUS3757,38125.05,288.0,Bayern,0.779739568,0.113249688,0.067320043,0.039690702,0.0,True,1
1496,CUS3758,50481.37,332.0,Niedersachsen,0.805446247,0.100123075,0.056717359,0.037713319,0.0,True,2
1497,CUS3759,43239.38,322.0,Sachsen-Anhalt,0.778797707,0.109040879,0.069169586,0.042991828,0.0,True,2
1498,CUS376,35067.58,288.0,Brandenburg,0.739856585,0.131868809,0.080904072,0.047370534,0.0,True,1
1499,CUS3761,51918.1,310.0,Baden-Württemberg,0.812001017,0.098901347,0.054924391,0.034173246,0.0,True,2
1500,CUS3762,50712.84,312.0,Mecklenburg-Vorpommern,0.792866461,0.112316329,0.060276056,0.034541154,0.0,True,2
1501,CUS3750,40139.88,298.0,Niedersachsen,0.778518521,0.1135544,0.066287692,0.041639387,0.0,True,1
1502,CUS3752,44197.27,291.0,Baden-Württemberg,0.785981804,0.108800611,0.066027381,0.039190203,0.0,True,1
1503,CUS3756,46619.55,321.0,Schleswig-Holstein,0.796592846,0.107903015,0.060133356,0.035370783,0.0,True,2
1504,CUS3619,253487.97,323.0,Thüringen,0.745161713,0.136352427,0.077778208,0.040707652,0.083106695,False,0
1505,CUS362,260688.89,293.0,Berlin,0.804247699,0.083117581,0.069905818,0.042728902,0.083694413,False,3
1506,CUS3620,271199.74,308.0,Mecklenburg-Vorpommern,0.794043534,0.100326755,0.060555294,0.045074416,0.083148559,False,0
1507,CUS3626,238088.74,289.0,Baden-Württemberg,0.759338346,0.120983798,0.080751824,0.038926032,0.081704545,False,3
1508,CUS363,246647.9,294.0,Baden-Württemberg,0.784997967,0.109611353,0.062270021,0.043120659,0.084674556,False,3
1509,CUS3630,259197.85,303.0,Baden-Württemberg,0.767437423,0.109601295,0.081037092,0.04192419,0.082993562,False,0
1510,CUS3621,40982.15,283.0,Nordrhein-Westfalen,0.789777501,0.118584799,0.053317359,0.038320342,0.0,True,1
1511,CUS3622,53146.47,335.0,Bayern,0.77666814,0.120350232,0.061661856,0.041319772,0.0,True,2
1512,CUS3624,43856.52,304.0,Rheinland-Pfalz,0.77466794,0.118910712,0.063412692,0.043008656,0.0,True,2
1513,CUS3625,49312.93,320.0,Saarland,0.799716423,0.096220403,0.062563713,0.041499461,0.0,True,2
1514,CUS3627,44016.51,328.0,Thüringen,0.768157903,0.129099286,0.067521255,0.035221557,0.0,True,2
1515,CUS3628,29919.78,299.0,Bremen,0.706605129,0.140112327,0.090705881,0.062576663,0.0,True,1
1516,CUS3629,48071.85,295.0,Rheinland-Pfalz,0.805412939,0.10020875,0.059803398,0.034574912,0.0,True,1
1517,CUS3631,50581.27,321.0,Sachsen,0.810653825,0.094874051,0.055642731,0.038829393,0.0,True,2
1518,CUS3632,41368.93,319.0,Mecklenburg-Vorpommern,0.743603472,0.125112494,0.079904653,0.051379381,0.0,True,2
1519,CUS3623,38632.26,281.0,Nordrhein-Westfalen,0.764111911,0.129217395,0.067765645,0.03890505,0.0,True,1
1520,CUS3912,266887.69,317.0,Nordrhein-Westfalen,0.785207591,0.105153445,0.070779548,0.038859417,0.085297297,False,0
1521,CUS3915,221786.31,307.0,Bremen,0.725334084,0.136364097,0.091211311,0.047090508,0.084590164,False,0
1522,CUS3917,246157.29,265.0,Sachsen-Anhalt,0.792941456,0.101185181,0.067565092,0.03830827,0.083291615,False,3
1523,CUS3918,211574.11,305.0,Niedersachsen,0.754018438,0.110183566,0.087199327,0.048598668,0.082685512,False,0
1524,CUS3920,221287.63,302.0,Schleswig-Holstein,0.737139803,0.125105457,0.084281665,0.053473075,0.083947939,False,0
1525,CUS3907,41261.15,284.0,Baden-Württemberg,0.771545631,0.127118124,0.064437613,0.036898632,0.0,True,1
1526,CUS3909,43672.65,300.0,Sachsen-Anhalt,0.769053859,0.128475602,0.064123427,0.038347112,0.0,True,1
1527,CUS391,45049.16,291.0,Niedersachsen,0.791684684,0.105119163,0.067427006,0.035769146,0.0,True,1
1528,CUS3910,38108.23,317.0,Niedersachsen,0.744001755,0.136560528,0.066089399,0.053348319,0.0,True,2
1529,CUS3911,38813.11,288.0,Sachsen-Anhalt,0.765739978,0.115157224,0.07204679,0.047056008,0.0,True,1
1530,CUS3913,42360.58,304.0,Schleswig-Holstein,0.770805074,0.124544093,0.06618984,0.038460994,0.0,True,2
1531,CUS3914,33809.48,278.0,Nordrhein-Westfalen,0.738912873,0.136633867,0.076264113,0.048189147,0.0,True,1
1532,CUS3916,49695.68,309.0,Bayern,0.787302639,0.109525617,0.065951608,0.037220137,0.0,True,2
1533,CUS3919,40091.72,329.0,Saarland,0.737857343,0.126540094,0.092397133,0.04320543,0.0,True,2
1534,CUS3908,33985.33,280.0,Mecklenburg-Vorpommern,0.735072162,0.128927982,0.086548814,0.049451043,0.0,True,1
1535,CUS392,43935.14,290.0,Bayern,0.798470427,0.105431324,0.057118516,0.038979732,0.0,True,1
1536,CUS1878,273051.39,292.0,Saarland,0.780023643,0.123441012,0.066175748,0.030359596,0.08417226,False,3
1537,CUS1884,233248.4,304.0,Nordrhein-Westfalen,0.759934259,0.125544484,0.075022894,0.039498363,0.083240535,False,0
1538,CUS1885,234714.12,314.0,Rheinland-Pfalz,0.720512042,0.145507991,0.083393918,0.050586049,0.082331976,False,0
1539,CUS1888,284475.28,315.0,Baden-Württemberg,0.797373396,0.099285393,0.062611521,0.04072969,0.083895539,False,0
1540,CUS1890,309184.97,331.0,Niedersachsen,0.783249005,0.128906687,0.054578332,0.033265977,0.082082082,False,0
1541,CUS1877,40688.48,271.0,Sachsen,0.804801506,0.095962543,0.058045914,0.041190037,0.0,True,1
1542,CUS188,46867.18,291.0,Hessen,0.812478583,0.094128983,0.057255205,0.036137229,0.0,True,1
1543,CUS1880,41497.02,314.0,Rheinland-Pfalz,0.743168546,0.130395146,0.077060473,0.049375835,0.0,True,2
1544,CUS1881,41722.66,310.0,Sachsen,0.748874353,0.141164298,0.067838436,0.042122914,0.0,True,2
1545,CUS1886,46326.62,290.0,Saarland,0.814749921,0.096482109,0.059398031,0.029369939,0.0,True,1
1546,CUS1887,42933.1,296.0,Saarland,0.775331854,0.115823921,0.064930788,0.043913437,0.0,True,1
1547,CUS1889,42466.95,304.0,Nordrhein-Westfalen,0.794909689,0.101005135,0.069440589,0.034644588,0.0,True,2
1548,CUS1879,43629.84,291.0,Nordrhein-Westfalen,0.767678039,0.133114859,0.062044463,0.037162639,0.0,True,1
1549,CUS1882,39662.81,269.0,Saarland,0.796077484,0.104486545,0.056260764,0.043175206,0.0,True,1
1550,CUS1883,40410.25,294.0,Niedersachsen,0.774294146,0.107430664,0.074415773,0.043859417,0.0,True,1
1551,CUS189,48513.3,322.0,Niedersachsen,0.767670721,0.131272249,0.062108535,0.038948495,0.0,True,2
1552,CUS280,280238.78,310.0,Mecklenburg-Vorpommern,0.777241394,0.11511708,0.065820619,0.041820907,0.08442029,False,0
1553,CUS2803,258153.8,279.0,Mecklenburg-Vorpommern,0.802840865,0.091229879,0.065389586,0.040539671,0.082448733,False,3
1554,CUS2805,217762.63,284.0,Sachsen,0.734733274,0.133852213,0.08811893,0.043295583,0.084389401,False,3
1555,CUS2810,277458.12,305.0,Saarland,0.794046467,0.119120104,0.054785602,0.032047828,0.08295325,False,0
1556,CUS2799,30764.13,271.0,Bremen,0.733531226,0.134315516,0.07974482,0.052408438,0.0,True,1
1557,CUS28,42604.48,286.0,Bayern,0.784905954,0.109454452,0.064415292,0.041224303,0.0,True,1
1558,CUS2800,51328.55,343.0,Brandenburg,0.78259078,0.111982318,0.06611155,0.039315352,0.0,True,2
1559,CUS2801,45809.68,282.0,Brandenburg,0.820849436,0.089048646,0.050045755,0.040056163,0.0,True,1
1560,CUS2802,40379.43,285.0,Baden-Württemberg,0.760542435,0.129323024,0.070100048,0.040034493,0.0,True,1
1561,CUS2804,42256.44,308.0,Thüringen,0.790738406,0.098788019,0.065536993,0.044936582,0.0,True,2
1562,CUS2806,38394.68,290.0,Sachsen,0.781230368,0.110579903,0.070316513,0.037873216,0.0,True,1
1563,CUS2807,38762.32,304.0,Thüringen,0.770614865,0.105444411,0.074532433,0.049408291,0.0,True,2
1564,CUS2808,40055.96,285.0,Rheinland-Pfalz,0.77252299,0.127409254,0.05831991,0.041747845,0.0,True,1
1565,CUS281,47923.1,283.0,Bayern,0.836642246,0.07987338,0.047800539,0.035683835,0.0,True,1
1566,CUS2811,44798.96,304.0,Rheinland-Pfalz,0.788640406,0.110105681,0.060981103,0.04027281,0.0,True,2
1567,CUS2809,35781.51,299.0,Schleswig-Holstein,0.740811944,0.132115162,0.076736001,0.050336892,0.0,True,1
1568,CUS133,186693.9,281.0,Bremen,0.70286185,0.155954105,0.084278383,0.056905662,0.081354916,False,3
1569,CUS1330,267258.58,346.0,Saarland,0.761711523,0.122684555,0.068530672,0.04707325,0.084200196,False,0
1570,CUS1335,258174.72,309.0,Bremen,0.783940155,0.114797297,0.061512955,0.039749593,0.082821076,False,0
1571,CUS1336,279540.34,290.0,Niedersachsen,0.793536668,0.102627156,0.067603159,0.036233017,0.085500575,False,3
1572,CUS1337,299459.16,304.0,Rheinland-Pfalz,0.818035154,0.085680632,0.063383134,0.032901081,0.083646409,False,0
1573,CUS134,255384.0,294.0,Berlin,0.771777637,0.117022915,0.069538421,0.041661028,0.083503982,False,3
1574,CUS1341,240960.85,283.0,Saarland,0.792893617,0.102751215,0.063060825,0.041294343,0.082502966,False,3
1575,CUS1331,44243.84,313.0,Schleswig-Holstein,0.787298752,0.102552129,0.071819263,0.038329856,0.0,True,2
1576,CUS1332,42863.14,317.0,Bayern,0.771708279,0.111203706,0.068676257,0.048411759,0.0,True,2
1577,CUS1333,42469.17,300.0,Brandenburg,0.791408921,0.099742237,0.065491273,0.04335757,0.0,True,1
1578,CUS1338,46478.85,293.0,Schleswig-Holstein,0.801111473,0.100981844,0.058309962,0.03959672,0.0,True,1
1579,CUS1339,55518.21,292.0,Mecklenburg-Vorpommern,0.837641379,0.084940779,0.050347445,0.027070397,0.0,True,1
1580,CUS1340,34556.18,253.0,Sachsen,0.764464128,0.113363804,0.079026385,0.043145683,0.0,True,1
1581,CUS1342,43781.94,297.0,Nordrhein-Westfalen,0.769315613,0.120144745,0.065791968,0.044747674,0.0,True,1
1582,CUS1329,40482.96,298.0,Baden-Württemberg,0.768914625,0.119513988,0.064278156,0.047293232,0.0,True,1
1583,CUS1334,43012.81,325.0,Schleswig-Holstein,0.76850501,0.110829309,0.071498468,0.049167213,0.0,True,2
1584,CUS7985,241753.94,301.0,Rheinland-Pfalz,0.772709599,0.116814146,0.074308861,0.036167394,0.081797497,False,0
1585,CUS7986,242513.82,287.0,Sachsen-Anhalt,0.764764705,0.106854075,0.078870062,0.049511158,0.083333333,False,3
1586,CUS7996,233463.67,325.0,Saarland,0.744075984,0.131449231,0.084222612,0.040252173,0.081357759,False,0
1587,CUS7987,40536.21,316.0,Niedersachsen,0.736908063,0.137840958,0.07610603,0.04914495,0.0,True,2
1588,CUS7988,33052.25,270.0,Brandenburg,0.737268113,0.137347987,0.079185835,0.046198065,0.0,True,1
1589,CUS7989,44739.56,300.0,Saarland,0.784722067,0.09707829,0.073773189,0.044426454,0.0,True,1
1590,CUS799,37185.95,281.0,Hamburg,0.769000389,0.119518528,0.070317418,0.041163665,0.0,True,1
1591,CUS7990,40138.63,303.0,Hamburg,0.750208963,0.128615003,0.076700176,0.044475858,0.0,True,2
1592,CUS7991,48227.12,292.0,Hamburg,0.806893507,0.103753656,0.053727032,0.035625806,0.0,True,1
1593,CUS7992,47106.76,310.0,Sachsen-Anhalt,0.805538738,0.097797216,0.060071845,0.0365922,0.0,True,2
1594,CUS7993,50116.56,289.0,Hessen,0.808153632,0.096642507,0.060807446,0.034396415,0.0,True,1
1595,CUS7994,48374.22,335.0,Thüringen,0.786428391,0.103504511,0.070339532,0.039727566,0.0,True,2
1596,CUS7995,45980.73,300.0,Hessen,0.780030461,0.115838961,0.065970897,0.038159681,0.0,True,1
1597,CUS7997,49109.54,302.0,Berlin,0.799410664,0.107191393,0.058613662,0.03478428,0.0,True,2
1598,CUS7983,52412.46,311.0,Niedersachsen,0.805285804,0.102397407,0.056564794,0.035751995,0.0,True,2
1599,CUS7984,41462.33,293.0,Rheinland-Pfalz,0.776471317,0.114003241,0.07070032,0.038825122,0.0,True,1
1600,CUS473,263257.25,331.0,Sachsen-Anhalt,0.74356315,0.134478538,0.075404381,0.046553932,0.084836852,False,0
1601,CUS4732,217726.73,300.0,Berlin,0.715663346,0.149662056,0.081777006,0.052897593,0.082259825,False,3
1602,CUS4733,236667.65,329.0,Schleswig-Holstein,0.727132035,0.137224204,0.085550476,0.050093285,0.081507538,False,0
1603,CUS4736,279282.64,324.0,Sachsen-Anhalt,0.767380063,0.116318472,0.070788575,0.04551289,0.083252427,False,0
1604,CUS4738,257318.35,301.0,Niedersachsen,0.798214274,0.099862136,0.061734074,0.040189516,0.084172662,False,0
1605,CUS4740,245539.43,306.0,Saarland,0.759835722,0.123281096,0.073211093,0.04367209,0.082375691,False,0
1606,CUS4741,288268.93,321.0,Bayern,0.787668862,0.103547545,0.075214557,0.033569036,0.084248705,False,0
1607,CUS4728,39779.72,301.0,Baden-Württemberg,0.750756164,0.123158735,0.073989711,0.052095389,0.0,True,1
1608,CUS4729,48480.75,316.0,Nordrhein-Westfalen,0.793557855,0.096178174,0.066928626,0.043335344,0.0,True,2
1609,CUS4730,53181.66,288.0,Hamburg,0.822109727,0.094903769,0.054361598,0.028624906,0.0,True,1
1610,CUS4731,45718.57,312.0,Sachsen,0.794647777,0.105365063,0.059011688,0.040975472,0.0,True,2
1611,CUS4734,39747.05,292.0,Thüringen,0.766503174,0.119955066,0.073395384,0.040146376,0.0,True,1
1612,CUS4735,52866.29,330.0,Thüringen,0.801573176,0.097183101,0.067720848,0.033522874,0.0,True,2
1613,CUS4737,43757.33,307.0,Rheinland-Pfalz,0.764245213,0.122871071,0.078219809,0.034663907,0.0,True,2
1614,CUS474,36679.0,271.0,Mecklenburg-Vorpommern,0.741420704,0.141865918,0.067369612,0.049343766,0.0,True,1
1615,CUS4739,48244.4,311.0,Niedersachsen,0.78714628,0.115936772,0.061625391,0.035291557,0.0,True,2
1616,CUS4166,243065.69,300.0,Sachsen-Anhalt,0.759261252,0.119463097,0.078204003,0.043071649,0.083649554,False,3
1617,CUS4171,248191.87,325.0,Thüringen,0.757608176,0.127210734,0.068977642,0.046203447,0.082746114,False,0
1618,CUS4172,282062.75,301.0,Niedersachsen,0.798159488,0.10821514,0.059617053,0.034008319,0.083391204,False,0
1619,CUS4175,262415.15,297.0,Hamburg,0.760658636,0.115636845,0.083375903,0.040328617,0.08441911,False,3
1620,CUS4178,236507.29,283.0,Brandenburg,0.776210788,0.113079094,0.070018476,0.040691642,0.084273183,False,3
1621,CUS4179,284661.05,294.0,Bayern,0.80015067,0.103195045,0.056707126,0.039947158,0.084301676,False,3
1622,CUS4167,44773.05,305.0,Rheinland-Pfalz,0.78045342,0.115378559,0.072752024,0.031415997,0.0,True,2
1623,CUS4168,52092.28,305.0,Nordrhein-Westfalen,0.803831585,0.10534632,0.053794343,0.037027752,0.0,True,2
1624,CUS4170,43354.2,322.0,Niedersachsen,0.759475207,0.128244553,0.069733498,0.042546743,0.0,True,2
1625,CUS4173,54249.21,312.0,Berlin,0.835230043,0.082121933,0.04308966,0.039558364,0.0,True,2
1626,CUS4174,39480.43,312.0,Hessen,0.727991058,0.146354029,0.074727909,0.050927004,0.0,True,2
1627,CUS4176,36710.11,307.0,Bremen,0.739881193,0.141501074,0.071366716,0.047251016,0.0,True,2
1628,CUS4177,33626.25,289.0,Brandenburg,0.747425895,0.124865247,0.079809673,0.047899186,0.0,True,1
1629,CUS418,44827.27,317.0,Berlin,0.785701204,0.112021767,0.060732898,0.041544132,0.0,True,2
1630,CUS4169,46456.14,297.0,Niedersachsen,0.786966373,0.094629903,0.073839325,0.0445644,0.0,True,1
1631,CUS417,45445.51,321.0,Baden-Württemberg,0.774408737,0.112063656,0.07294274,0.040584867,0.0,True,2
1632,CUS7626,299159.79,333.0,Niedersachsen,0.794265199,0.105260069,0.066893749,0.033580984,0.083633634,False,0
1633,CUS7631,222873.69,286.0,Hessen,0.757458451,0.127333199,0.075227273,0.039981076,0.081359906,False,3
1634,CUS7633,237620.2,299.0,Hessen,0.758002392,0.123771969,0.073897884,0.044327755,0.084298441,False,3
1635,CUS7635,227468.92,259.0,Niedersachsen,0.765141541,0.130798001,0.067665112,0.036395346,0.085545335,False,3
1636,CUS7636,287784.56,330.0,Mecklenburg-Vorpommern,0.785747922,0.104540806,0.072829654,0.036881617,0.084553661,False,0
1637,CUS7622,41240.23,278.0,Hamburg,0.777556042,0.103959411,0.077595591,0.040888957,0.0,True,1
1638,CUS7624,42009.98,283.0,Baden-Württemberg,0.782998706,0.106060988,0.071279253,0.039661052,0.0,True,1
1639,CUS7625,43091.27,270.0,Hessen,0.795553484,0.100414075,0.060286921,0.04374552,0.0,True,1
1640,CUS7627,54471.63,307.0,Hamburg,0.820454611,0.082742338,0.060781548,0.036021503,0.0,True,2
1641,CUS7628,43173.88,307.0,Hessen,0.781406258,0.111043761,0.069947616,0.037602365,0.0,True,2
1642,CUS7629,43931.58,289.0,Hamburg,0.795509973,0.10154381,0.068702742,0.034243476,0.0,True,1
1643,CUS763,38772.14,273.0,Schleswig-Holstein,0.777092521,0.114497678,0.06726531,0.041144492,0.0,True,1
1644,CUS7630,40948.04,313.0,Sachsen,0.769381636,0.122821996,0.062213234,0.045583134,0.0,True,2
1645,CUS7632,43326.54,294.0,Nordrhein-Westfalen,0.804743005,0.098326799,0.059801221,0.037128975,0.0,True,1
1646,CUS7634,43919.75,310.0,Saarland,0.773842747,0.118128632,0.066680252,0.041348368,0.0,True,2
1647,CUS7623,50693.22,324.0,Brandenburg,0.784987026,0.11050097,0.063556428,0.040955576,0.0,True,2
1648,CUS4215,199928.63,277.0,Bremen,0.721881804,0.142006375,0.086251279,0.049860543,0.082979976,False,3
1649,CUS4216,268782.84,293.0,Niedersachsen,0.797006833,0.095242055,0.074862331,0.032888781,0.083236994,False,3
1650,CUS4217,218494.15,288.0,Hessen,0.75734046,0.119285711,0.072093189,0.051280641,0.084610706,False,3
1651,CUS4219,243953.83,288.0,Sachsen-Anhalt,0.782652685,0.12093772,0.062731829,0.033677766,0.082790698,False,3
1652,CUS4221,317363.07,313.0,Thüringen,0.810418143,0.088984582,0.062988205,0.03760907,0.085497835,False,0
1653,CUS4209,43994.66,323.0,Nordrhein-Westfalen,0.753538725,0.139651267,0.065709338,0.04110067,0.0,True,2
1654,CUS421,59493.27,319.0,Saarland,0.82792104,0.091540102,0.052855222,0.027683635,0.0,True,2
1655,CUS4210,45715.98,302.0,Hessen,0.775269173,0.120193858,0.067909733,0.036627236,0.0,True,2
1656,CUS4211,33493.98,297.0,Thüringen,0.713069035,0.139213076,0.097671582,0.050046307,0.0,True,1
1657,CUS4212,42654.8,308.0,Sachsen,0.762901713,0.120265949,0.073218254,0.043614083,0.0,True,2
1658,CUS4213,46308.78,305.0,Saarland,0.788281833,0.106127607,0.060979797,0.044610763,0.0,True,2
1659,CUS4214,55835.1,335.0,Hamburg,0.811823924,0.094860043,0.057763844,0.035552188,0.0,True,2
1660,CUS4218,49403.48,318.0,Sachsen-Anhalt,0.784369036,0.116259017,0.063818986,0.035552961,0.0,True,2
1661,CUS422,44021.95,306.0,Sachsen-Anhalt,0.771077837,0.120546455,0.066164039,0.042211669,0.0,True,2
1662,CUS4220,37396.38,278.0,Sachsen-Anhalt,0.771034523,0.119586174,0.073320466,0.036058838,0.0,True,1
1663,CUS4222,34339.21,290.0,Hessen,0.728987359,0.127391981,0.085735519,0.057885141,0.0,True,1
1664,CUS8333,224268.21,324.0,Bremen,0.738879041,0.13556665,0.073908067,0.051646241,0.083558793,False,0
1665,CUS8335,192945.09,288.0,Bremen,0.727277486,0.145998273,0.073208082,0.053516158,0.083490566,False,3
1666,CUS8337,255321.67,310.0,Baden-Württemberg,0.767900116,0.117073886,0.075189975,0.039836023,0.082014768,False,0
1667,CUS8338,226442.6,271.0,Nordrhein-Westfalen,0.756539891,0.127074897,0.074181669,0.042203543,0.084656398,False,3
1668,CUS8339,265724.93,306.0,Berlin,0.781122042,0.10495786,0.077320709,0.036599389,0.08310962,False,0
1669,CUS8341,230281.79,291.0,Saarland,0.754739443,0.120219145,0.084467686,0.040573725,0.085209713,False,3
1670,CUS8328,40502.72,314.0,Sachsen-Anhalt,0.772546881,0.104956161,0.074116504,0.048380454,0.0,True,2
1671,CUS8329,45635.6,286.0,Niedersachsen,0.796614485,0.105082874,0.057630666,0.040671975,0.0,True,1
1672,CUS8330,44905.72,285.0,Hamburg,0.807955868,0.100667131,0.056332022,0.035044979,0.0,True,1
1673,CUS8331,44793.5,266.0,Niedersachsen,0.796846194,0.111166352,0.054330651,0.037656803,0.0,True,1
1674,CUS8332,34137.13,280.0,Bremen,0.73955602,0.146639158,0.068405282,0.04539954,0.0,True,1
1675,CUS8334,42896.39,299.0,Niedersachsen,0.779884741,0.105929893,0.069528695,0.044656672,0.0,True,1
1676,CUS8336,36998.69,314.0,Berlin,0.739535102,0.13584508,0.077062188,0.04755763,0.0,True,2
1677,CUS834,34015.61,274.0,Schleswig-Holstein,0.757164137,0.12406304,0.069996393,0.048776429,0.0,True,1
1678,CUS8340,51617.33,305.0,Hessen,0.803769199,0.105276077,0.055727989,0.035226735,0.0,True,2
1679,CUS833,48437.4,335.0,Sachsen,0.776236544,0.111277236,0.071612225,0.040873994,0.0,True,2
1680,CUS3820,274516.84,308.0,Hessen,0.789682083,0.088656055,0.081086501,0.040575361,0.084337349,False,0
1681,CUS3824,237194.58,291.0,Nordrhein-Westfalen,0.776187719,0.112003529,0.066872017,0.044936735,0.08337156,False,3
1682,CUS3828,215265.87,280.0,Hamburg,0.746482617,0.123893444,0.084517996,0.045105943,0.083839611,False,3
1683,CUS3821,42287.13,329.0,Baden-Württemberg,0.773154622,0.118682209,0.059680569,0.0484826,0.0,True,2
1684,CUS3822,36693.07,277.0,Rheinland-Pfalz,0.772125091,0.113200395,0.075953852,0.038720663,0.0,True,1
1685,CUS3825,45210.24,294.0,Sachsen,0.783852065,0.123308569,0.056254291,0.036585075,0.0,True,1
1686,CUS3827,39290.15,319.0,Sachsen-Anhalt,0.731006117,0.131476464,0.087532371,0.049985047,0.0,True,2
1687,CUS3829,47767.92,284.0,Hamburg,0.817455313,0.090453174,0.054086299,0.038005214,0.0,True,1
1688,CUS3830,53220.87,320.0,Bayern,0.805370149,0.100595687,0.06097514,0.033059024,0.0,True,2
1689,CUS3831,48396.82,310.0,Brandenburg,0.811700645,0.096995422,0.055527409,0.035776524,0.0,True,2
1690,CUS3832,46132.44,311.0,Thüringen,0.782297446,0.116095312,0.061870996,0.039736246,0.0,True,2
1691,CUS3834,41329.28,312.0,Nordrhein-Westfalen,0.753210073,0.130837508,0.071632025,0.044320395,0.0,True,2
1692,CUS3823,34698.51,294.0,Sachsen,0.737784994,0.128739246,0.091163857,0.042311903,0.0,True,1
1693,CUS3826,49747.2,289.0,Sachsen-Anhalt,0.80865898,0.097173107,0.054057515,0.040110398,0.0,True,1
1694,CUS383,49466.1,317.0,Bayern,0.799628837,0.1057314,0.058736994,0.03590277,0.0,True,2
1695,CUS3833,49613.85,318.0,Mecklenburg-Vorpommern,0.779511568,0.119835691,0.059553935,0.041098806,0.0,True,2
1696,CUS1162,282889.98,324.0,Saarland,0.773616337,0.123703392,0.062392701,0.04028757,0.083043922,False,0
1697,CUS1166,245992.86,308.0,Hamburg,0.74483113,0.137398947,0.06959824,0.048171683,0.085213582,False,0
1698,CUS1169,251444.6,294.0,Niedersachsen,0.781988796,0.111225813,0.070871874,0.035913517,0.081094808,False,3
1699,CUS117,216080.95,247.0,Brandenburg,0.787542724,0.108623088,0.066277476,0.037556712,0.083403361,False,3
1700,CUS1156,45204.08,305.0,Niedersachsen,0.800378417,0.106475123,0.058592499,0.034553961,0.0,True,2
1701,CUS1157,48382.56,311.0,Berlin,0.799658389,0.105348704,0.055932964,0.039059942,0.0,True,2
1702,CUS1158,35902.99,303.0,Sachsen,0.731889461,0.137621128,0.085141377,0.045348034,0.0,True,2
1703,CUS1159,44218.66,301.0,Nordrhein-Westfalen,0.785258983,0.106349672,0.070453288,0.037938056,0.0,True,1
1704,CUS1160,45026.89,309.0,Bayern,0.792489777,0.111054306,0.058264961,0.038190957,0.0,True,2
1705,CUS1161,38258.61,296.0,Mecklenburg-Vorpommern,0.763497942,0.125276114,0.070366383,0.040859561,0.0,True,1
1706,CUS1163,45726.1,334.0,Mecklenburg-Vorpommern,0.77724713,0.108508489,0.070520775,0.043723606,0.0,True,2
1707,CUS1165,38909.55,318.0,Bremen,0.735852252,0.128850115,0.080004523,0.055293109,0.0,True,2
1708,CUS1167,33280.79,278.0,Rheinland-Pfalz,0.715958666,0.145990525,0.083407575,0.054643234,0.0,True,1
1709,CUS1168,46843.36,312.0,Bayern,0.791449204,0.105289416,0.065643028,0.037618352,0.0,True,2
1710,CUS116,45950.2,315.0,Brandenburg,0.799979325,0.097729934,0.06528829,0.03700245,0.0,True,2
1711,CUS1164,34971.64,267.0,Bremen,0.750659391,0.126491637,0.072258836,0.050590135,0.0,True,1
1712,CUS7122,273761.89,318.0,Nordrhein-Westfalen,0.788726364,0.096767304,0.073328176,0.041178157,0.084671533,False,0
1713,CUS7124,279418.45,341.0,Sachsen-Anhalt,0.755645091,0.119503168,0.080800892,0.044050849,0.084468284,False,0
1714,CUS7125,267290.68,285.0,Sachsen-Anhalt,0.812940803,0.092818313,0.057277381,0.036963504,0.082793765,False,3
1715,CUS7129,303654.72,307.0,Nordrhein-Westfalen,0.803711301,0.105848215,0.052738387,0.037702098,0.085155413,False,0
1716,CUS713,325238.83,338.0,Niedersachsen,0.819346571,0.090075899,0.056247312,0.034330218,0.082679097,False,0
1717,CUS7131,291501.36,301.0,Hamburg,0.807261139,0.097284315,0.058096367,0.037358179,0.083658257,False,0
1718,CUS7123,255134.43,288.0,Berlin,0.776109951,0.116503053,0.068732981,0.038654015,0.084375,False,3
1719,CUS7118,34509.9,263.0,Sachsen,0.753356863,0.13688188,0.07099528,0.038765977,0.0,True,1
1720,CUS7119,45943.67,294.0,Hamburg,0.792253209,0.10567397,0.063874305,0.038198516,0.0,True,1
1721,CUS712,43510.11,301.0,Berlin,0.780421148,0.114420763,0.061394007,0.043764081,0.0,True,1
1722,CUS7120,43033.62,285.0,Schleswig-Holstein,0.799661056,0.100276017,0.064361771,0.035701156,0.0,True,1
1723,CUS7121,42025.08,274.0,Saarland,0.79387975,0.102691298,0.061280788,0.042148165,0.0,True,1
